pais,plan,rowid,correo,nombre,antiguedad,costo_plan,usuario_id,_airbyte_ab_id,_airbyte_emitted_at
NL,['basic'],7.0908850713709773e+17,ibrahimde-pauw@hotmail.com,Pleun van der Mast,Jun 2012,9.8,c0e9c477-d0e3-47b1-8038-ee89ccc1e98f,6e1974cf-796e-421c-b52d-f6c6f707ab23,2021-11-25 21:40:37.607 UTC
NL,['standard'],7.0908850713523e+17,lois39@hotmail.com,Sterre Zijlmans,May 2018,13.48,b8e6ad08-e4c3-4b99-9731-6eabb7e25a8f,fde6dbcd-ac92-49e1-9d5f-2f9d2f90ca68,2021-11-25 21:40:37.607 UTC
NL,['standard'],7.0908850714273382e+17,tijmendie-bont@gmail.com,Ruben de Jonge,Sep 2015,13.48,83f5d3ea-82ab-4f86-8335-12f3a2a3a1f2,ab6934bc-16dd-4423-906e-6fdff1046a8d,2021-11-25 21:40:37.607 UTC
NL,['standard'],7.0908850717615718e+17,mauritsvan-der-avoirt@gmail.com,Isabelle Leguit,Aug 2020,13.48,335072dc-3d26-48f5-9ad8-452105740397,0c65b4f8-6470-40db-9def-181fa1880769,2021-11-25 21:40:37.607 UTC
NL,['standard'],7.090885071233024e+17,bas91@yahoo.com,Sil van Landen,Jun 2017,13.48,c87935d7-b8bc-41f5-b74a-79472c7e72b5,3de100ae-1a1f-4bd7-9e21-7f8ac633c7a3,2021-11-25 21:40:37.607 UTC
NL,['standard'],7.0908850716472115e+17,twanvan-der-hoeven@gmail.com,Nova der Kijnder,Aug 2012,13.48,20cfdbe8-0f02-49b5-9381-1914ca5f4545,5a4d3674-84aa-420a-8091-098a7bf7a0d5,2021-11-25 21:40:37.607 UTC
NL,['standard'],7.090885071527936e+17,ceylinsmeets@gmail.com,Jayson Lafleur-de Werd,May 2013,13.48,d296176e-eacb-43dc-b4ed-d342f39ff077,bbef33dc-2b4c-49c2-be22-f325f1980718,2021-11-25 21:40:37.607 UTC
NL,['standard'],7.0908850717242163e+17,ovan-der-pouw@gmail.com,Tristan de Gruil,Sep 2015,13.48,3a51e400-2b03-40b4-b664-cb96cf1957c8,10820d59-743d-43a1-a49c-3fe12407e134,2021-11-25 21:40:37.607 UTC
NL,['standard'],7.0908850715879014e+17,julian61@yahoo.com,Catharina Boers,May 2016,13.48,edbcb61f-78e2-4950-97db-9eda257b9aa1,77a9105b-2861-4e3f-ae78-4db2a2900e75,2021-11-25 21:40:37.607 UTC
NL,['standard'],7.0908850716069069e+17,mahieubo@hotmail.com,Eva van Emmelen,Aug 2012,13.48,000574a8-f257-4fc7-89d3-8d28f6fc807b,87e04e1b-86e9-47d6-90b1-300eb93e8648,2021-11-25 21:40:37.607 UTC
NL,['standard'],7.0908850718575821e+17,merijnwijland@gmail.com,Jordy van Gastel,Jun 2019,13.48,9faf9afc-46f2-43ef-a3cc-ad8338920de2,403884a2-3ba0-4fa6-b166-41b305084713,2021-11-25 21:40:37.607 UTC
PL,['basic'],7.0908850966410035e+17,opoczta@hotmail.com,pani Marika Szurek,Nov 2019,9.28,7a3da7b3-8656-4041-ac75-f96cf65edbe4,fe77e6b7-81e8-40d3-ae9a-4e2edded2c2e,2021-11-25 21:40:37.607 UTC
PL,['premium'],7.0908850971390771e+17,wiktor42@hotmail.com,Urszula Ignatiuk,Jan 2018,14.19,ddae2ba4-e535-48de-9ab0-4214cc16c7ad,ad7bbaf5-48f3-4ec5-b128-a5810b886983,2021-11-25 21:40:37.607 UTC
PL,['premium'],7.0908850970178355e+17,dorynekkornelia@gmail.com,Ewa Jop,Dec 2016,14.19,60542162-d0f1-45c8-acba-31b07ccf898d,832e336a-bab1-4681-ad7a-3074e06c4f1c,2021-11-25 21:40:37.607 UTC
PL,['premium'],7.0908850971774157e+17,jacek59@yahoo.com,pani Melania Szlufik,Feb 2018,14.19,df40e5d7-f04b-4bfb-aa9b-43357a2f9666,7fde2127-64a7-4691-ab6d-a743ed205127,2021-11-25 21:40:37.607 UTC
PL,['premium'],7.0908850965820211e+17,grzeskowbianka@onet.pl,Ksawery Szczerek,Apr 2015,14.19,5340f001-98e6-48fd-b49f-94ae7aa7759e,9b786f8f-1451-425d-95eb-6a72dd192f68,2021-11-25 21:40:37.607 UTC
PL,['premium'],7.0908850971580826e+17,grzegorzmigda@o2.pl,Błażej Reiter,Jul 2016,14.19,4cb81e6a-1a3f-4e78-a98d-5f653b123ed7,fc85547d-c8fe-48e5-a1ed-fa2dc7fc5b7d,2021-11-25 21:40:37.607 UTC
PL,['premium'],7.0908850971190886e+17,rumannela@interia.pl,Dariusz Kopyść,Dec 2018,14.19,c988e057-7646-45b8-a0cd-2cd7317dae8c,00cd1e40-8a86-4a9b-9c66-30a0af9c1505,2021-11-25 21:40:37.607 UTC
PL,['standard'],7.0908850966013542e+17,stefanlada@gmail.com,pan Wiktor Pędrak,Oct 2015,11.73,b55b84f1-b20e-42a5-ba3f-a509b9429fc2,d2b8a023-99a9-4a4d-8603-aa74bd80d193,2021-11-25 21:40:37.607 UTC
PL,['standard'],7.0908850969329664e+17,fitasgrzegorz@gmail.com,pani Bianka Drost,Jan 2015,11.73,f85c0db7-e1a3-4542-8536-06c2a96160ea,3498d904-a051-45a2-b28c-c8a2bb38bb25,2021-11-25 21:40:37.607 UTC
PL,['standard'],7.0908850968172954e+17,mikolajdworczak@onet.pl,Cyprian Krężołek,Feb 2012,11.73,42678d28-bd7d-4a7a-9d2d-cf352b55d9cd,fe83a170-01d1-4738-8f24-52eabc6541d3,2021-11-25 21:40:37.607 UTC
PL,['standard'],7.090885096913961e+17,blazejakblanka@interia.pl,Sandra Karpiel,Feb 2013,11.73,681023e3-b740-4178-9895-f1f9d306dc0b,9fd5402a-e2b5-4eaf-ab75-ffaa19f081d5,2021-11-25 21:40:37.607 UTC
PL,['standard'],7.0908850969516442e+17,mazanoliwier@interia.pl,Natasza Pruchnik,Jun 2018,11.73,698a3abc-1349-4f81-b6bf-2dd0fae4628a,620f20dc-7593-4296-9fd8-cd901a4a554f,2021-11-25 21:40:37.607 UTC
PL,['standard'],7.0908850968756224e+17,wyroslakurszula@yahoo.com,pan Ernest Cyroń,Mar 2014,11.73,e4baf1da-27c8-496d-9677-ec3875cb1bae,7d3ec834-5a3e-4537-9d9d-c61c8f79b553,2021-11-25 21:40:37.607 UTC
PL,['standard'],7.09088509662167e+17,kamil73@yahoo.com,pani Anita Przewoźnik,Jun 2015,11.73,be3c8126-0435-4bdc-b205-d0d087f5535b,81f02196-620e-4124-bb42-f0ceaa1785c2,2021-11-25 21:40:37.607 UTC
PL,['standard'],7.090885097217065e+17,bdoroba@onet.pl,Melania Flasza,Jul 2018,11.73,b591d7dd-11cb-4e60-9e02-381bdd303d4d,51a98bba-c4aa-491a-be89-209755c36a46,2021-11-25 21:40:37.607 UTC
PT,['premium'],7.0908850823305626e+17,noah81@gmail.com,Ivo Moreira,Mar 2020,17.16,b79b38eb-b084-4e48-865a-fb46c3ff9454,34dfd224-978e-4747-ab5b-5752eb15da91,2021-11-25 21:40:37.607 UTC
PT,['premium'],7.0908850817816986e+17,knunes@hotmail.com,Carlota Pires-Pinheiro,Nov 2018,17.16,95607439-deff-4992-847e-69741cb6250a,db9701f5-e01d-4a1b-9f93-8a26f7552e1a,2021-11-25 21:40:37.607 UTC
PT,['premium'],7.0908850819049062e+17,mariomagalhaes@gmail.com,Íris Matos,Mar 2013,17.16,cd439b7c-b935-4bae-b6ca-0d787a0469b5,f306de8d-511d-48f8-8706-f13afdf2338a,2021-11-25 21:40:37.607 UTC
PT,['premium'],7.0908850819842048e+17,alexandraramos@hotmail.com,Adriana Miranda,Jun 2020,17.16,0efeebf6-41b5-47b6-aaa4-cabacd46d3dc,b5a8bebd-7c76-4280-9e88-20bbe60d0fd7,2021-11-25 21:40:37.607 UTC
PT,['premium'],7.09088508208513e+17,rubenmaia@hotmail.com,Dinis Amaral,Jul 2017,17.16,bd4c3d2d-473a-4512-9a70-3b2f03c7a9b4,c8fbe0e8-8a32-449a-8cc2-5948013537de,2021-11-25 21:40:37.607 UTC
PT,['premium'],7.0908850820467917e+17,loureirocristiano@hotmail.com,Bruna-Camila Vieira,May 2016,17.16,b97f7a4c-9d04-40bb-af5f-34a0d97733e9,39e06bec-6503-4bf7-853f-e481eff7ee58,2021-11-25 21:40:37.607 UTC
PT,['basic'],7.09088508227027e+17,hugocunha@sapo.pt,Bernardo Sá,Mar 2016,9.8,2ca57fa2-6e5d-497b-9515-b8b592649fef,ab34f19c-ea64-47c0-b8c5-6c9cb0f519f8,2021-11-25 21:40:37.607 UTC
PT,['basic'],7.0908850821464064e+17,pedrofigueiredo@hotmail.com,Lorena Rodrigues,Nov 2013,9.8,2ac874fa-f35c-42a1-b084-694c96896a8e,7ad8ac17-ea41-4a84-af3c-4b80fae233d4,2021-11-25 21:40:37.607 UTC
PT,['basic'],7.0908850823892173e+17,azevedobarbara@sapo.pt,Mélanie da Nascimento,Jun 2016,9.8,3a48945e-242c-442b-a012-440e2d6bf427,141537ac-5492-49b2-8041-53f994f02ffd,2021-11-25 21:40:37.607 UTC
PT,['basic'],7.09088508223062e+17,gomesjoaquim@clix.pt,Débora Araújo-Correia,Jun 2020,9.8,7957c820-6fa5-4751-a88f-71fc2b5c8527,87739348-2910-450b-8703-e0fbfc819f6e,2021-11-25 21:40:37.607 UTC
PT,['standard'],7.0908850822509363e+17,mvicente@gmail.com,Núria Gaspar,Apr 2019,13.48,73926f5c-ea3e-4e11-8602-291c51135d48,ba28fdd5-c9fb-408d-a8d9-a47ee0210caf,2021-11-25 21:40:37.607 UTC
PT,['standard'],7.0908850823498957e+17,xsantos@clix.pt,Carlos Martins,Nov 2019,13.48,d7b8de9b-37bb-42c7-a4bf-07c6986c61f1,5728cde2-3aa0-4041-a6d9-e500065ac908,2021-11-25 21:40:37.607 UTC
PT,['standard'],7.0908850819648717e+17,simoesrodrigo@clix.pt,Paulo Borges,Aug 2018,13.48,a26772dd-a70f-4dec-bb99-91de5a840532,275f57fe-b84a-4f17-93ec-23f3c0968184,2021-11-25 21:40:37.607 UTC
PT,['standard'],7.09088508180267e+17,renatadomingues@gmail.com,Nádia Vicente,Apr 2020,13.48,a4158030-b5a3-42e1-b33b-6ecebfb740d2,dca9e333-78f6-478d-8d63-c1dd57a6b4f3,2021-11-25 21:40:37.607 UTC
PT,['standard'],7.0908850818636186e+17,vascopereira@clix.pt,Lorena Nascimento,Apr 2019,13.48,bdf6cb03-4f4d-4613-92b8-13018bb26274,c075cd6f-011e-4453-bad6-7d3b640df742,2021-11-25 21:40:37.607 UTC
PT,['standard'],7.090885082431488e+17,larissagarcia@gmail.com,Ema Rodrigues-Soares,Mar 2015,13.48,d2f3b3e1-dd40-46d0-8210-137fd7f1d087,53d50ced-3b0c-493e-bb48-6a342febf6cf,2021-11-25 21:40:37.607 UTC
PT,['standard'],7.0908850820248371e+17,tcorreia@clix.pt,Jorge Soares,Apr 2012,13.48,5bc5b3e2-4b8e-49f1-b1f7-84ff8b79ae85,3334700a-abfa-4713-a7c8-65dc251a5f75,2021-11-25 21:40:37.607 UTC
PT,['standard'],7.0908850824511488e+17,eva33@clix.pt,Daniel Lopes,Aug 2014,13.48,f7adb860-dca5-40a3-810d-0a3205702076,2a28788d-faf4-42e4-8ebd-c026276a380c,2021-11-25 21:40:37.607 UTC
RO,['standard'],7.0908850976181453e+17,ardeleanraul@email.ro,Iulian Dumitrescu,Jul 2015,12.26,9ba85c3d-1abd-4bdc-b961-01803403f936,7ff3e3d4-d8c7-4da7-a01a-69f3cd70fc15,2021-11-25 21:40:37.607 UTC
RO,['standard'],7.0908850973995827e+17,zeftimie@141.ro,Radu Ioniță,Jul 2012,12.26,ab6d7a93-29d0-4b18-82f1-b950fe5e4c51,3c065fb2-38e3-447a-af5b-862c232591fb,2021-11-25 21:40:37.607 UTC
RO,['standard'],7.0908850978298266e+17,getanistor@kappa.ro,Dacian Preda,Feb 2020,12.26,ddf0715b-c271-4720-87f8-88e8f3c05fed,bdd03d4a-a9ac-4b13-9d85-e1500c80b721,2021-11-25 21:40:37.607 UTC
RO,['standard'],7.09088509764567e+17,nistormara@email.ro,Angel Petru Nistor,Feb 2020,12.26,8d01fc5d-ba92-4aa9-bd80-5df0ea57f1fb,484702e1-a868-4bea-ae0d-cb99297c065b,2021-11-25 21:40:37.607 UTC
RO,['standard'],7.0908850977325056e+17,fardelean@acasa.ro,Anghel Dochioiu,Jul 2012,12.26,da2d0091-2502-4007-8ba0-667ee00ade42,22343f83-0778-43d7-9b75-8f914a560095,2021-11-25 21:40:37.607 UTC
RO,['standard'],7.0908850974598758e+17,stanrica@zzup.ro,Viorica Stoica,Sep 2020,12.26,4d13b360-7b56-4abe-985b-04f4c6413b71,508f64fb-1acd-45c2-87a7-5d847717fe5e,2021-11-25 21:40:37.607 UTC
RO,['basic'],7.090885097481175e+17,dgheorghiu@acasa.ro,Profira Voinea,Jan 2021,9.8,99bd277c-862f-4a00-adef-556db31bcad0,0627c486-9a8f-45c4-ae72-dcae4d9c118a,2021-11-25 21:40:37.607 UTC
RO,['basic'],7.0908850977528218e+17,udiaconescu@gmail.com,Codruț Voinea,Mar 2019,9.8,11094cdf-e909-4608-9aa4-d42098f19554,78af3efe-3c8f-451a-af89-af8fc2d418d7,2021-11-25 21:40:37.607 UTC
RO,['basic'],7.0908850975008358e+17,nemesavram@gmail.com,Alexandru Dobre,Jun 2013,9.8,115d41ff-1d90-4d9a-b868-9db2f4a92647,f81edd97-ebff-405c-bd87-6aef98bec96d,2021-11-25 21:40:37.607 UTC
RO,['basic'],7.0908850974385766e+17,bucur21@post.ro,Dacian Stancu,Jul 2015,9.8,60b3e9ce-2d80-47a6-9c41-3b1251284cfd,b8271f42-cd98-4f8a-b944-9f1511fde8bd,2021-11-25 21:40:37.607 UTC
RO,['basic'],7.0908850979671245e+17,hnemes@email.ro,Petrică Tudor,Mar 2019,9.8,69c16ec4-a584-41e3-8ae2-5c754ed66dcb,35bc78b3-05ab-4113-a520-7c2b63568e30,2021-11-25 21:40:37.607 UTC
RO,['premium'],7.0908850972780134e+17,vivianaionita@post.ro,Svetlana Evanghelina Popa,Jul 2019,14.71,9a0d282f-2f14-44ab-bb6f-4b38402b3ce7,cfb0e868-963e-4a74-b751-3ea1abea9f6a,2021-11-25 21:40:37.607 UTC
RO,['premium'],7.0908850974185882e+17,stoicaflorin@zzup.ro,Vicenția Ene,Sep 2018,14.71,6a7c5120-c57e-4496-89b2-cc11695bb5ca,1b14e079-a256-4e6b-9567-2f46c91d74fc,2021-11-25 21:40:37.607 UTC
RO,['premium'],7.0908850976692634e+17,gheorghiunae@gmail.com,Roberta Alma Ababei,Feb 2015,14.71,bc458ed6-734e-4119-bf1f-621e78a9c8a2,3cd0c666-97bd-4ecf-9462-5e3f96e3805b,2021-11-25 21:40:37.607 UTC
RO,['premium'],7.0908850973193011e+17,decebalaanei@zzup.ro,Valeria Pop,Sep 2013,14.71,6f802a95-afd1-4fba-bd4f-01713dd68d3c,488366fb-ec39-4e3e-a33a-513cc9d09e37,2021-11-25 21:40:37.607 UTC
RO,['premium'],7.0908850972993126e+17,ustancu@gmail.com,Sinică Florea,Jan 2014,14.71,16456935-168c-42be-8cbd-1ec742052897,98dc6d21-d406-4b58-8f01-a88694d888cd,2021-11-25 21:40:37.607 UTC
RU,['basic'],7.0908850979858022e+17,svetlana2018@gmail.com,Кузьмин Фока Теймуразович,May 2018,8.05,089c6cac-dc2c-47e9-9d4d-7ab1c1b619b9,1be81026-6558-4487-9781-f4872613ba6f,2021-11-25 21:40:37.607 UTC
RU,['basic'],7.0908850981679923e+17,muravevveniamin@hotmail.com,Матвеева Глафира Робертовна,Apr 2018,8.05,15fc2c89-5f60-4cdb-8bd8-de3ff9b51578,9bb78e5e-7aa2-4dd8-874e-e242cefc62d7,2021-11-25 21:40:37.607 UTC
RU,['basic'],7.09088509860905e+17,kuzminartem@yahoo.com,Дарья Кузьминична Суханова,Aug 2017,8.05,6ce6ec60-94d4-476d-aec8-bf48525e0fe3,2c930ea0-3014-4b7b-9fba-886d9506f85c,2021-11-25 21:40:37.607 UTC
RU,['basic'],7.0908850986660659e+17,mstislav_2006@rambler.ru,Семенов Иларион Демьянович,Dec 2013,8.05,e9bad2a2-e034-4414-99cf-be80ef6a10e4,9fdf4006-f363-4026-8bc4-a45fcf1ab563,2021-11-25 21:40:37.607 UTC
RU,['premium'],7.09088509846487e+17,eliseevsvjatoslav@yahoo.com,Блохина Оксана Тарасовна,Apr 2017,13.42,f9bfcb56-290e-4647-89dc-77835d9dbfe2,9fbd4570-6ea8-4146-adca-602ae8a62286,2021-11-25 21:40:37.607 UTC
RU,['premium'],7.090885098404905e+17,beljaevselivan@yandex.ru,Глафира Владиславовна Фадеева,Oct 2017,13.42,3b447d0a-d17e-40db-a819-ae709537402d,0567a3b8-28a1-40d8-80ab-ba77e8b64073,2021-11-25 21:40:37.607 UTC
RU,['premium'],7.0908850985671066e+17,emil60@yahoo.com,Радован Даниилович Некрасов,Jul 2020,13.42,0d9f92e2-c18c-4729-a712-211b99f91f07,613713b2-a8e8-4662-b9b3-25397a8ce0a4,2021-11-25 21:40:37.607 UTC
RU,['premium'],7.0908850982469632e+17,oksana65@mail.ru,Зоя Болеславовна Филиппова,May 2017,13.42,09b73c8f-739c-44d9-92fc-9cb0cad4e8f4,91a2135b-6b38-4155-bf96-59aff0360e57,2021-11-25 21:40:37.607 UTC
RU,['premium'],7.0908850980880384e+17,voronovaemilija@gmail.com,Сократ Феодосьевич Голубев,Jan 2014,13.42,7dc26faf-134d-4717-8251-849ee9acb998,769cdb39-5090-43ac-b752-8a9911a98a00,2021-11-25 21:40:37.607 UTC
RU,['premium'],7.0908850981280154e+17,alukina@gmail.com,Оксана Леонидовна Ефремова,Jul 2020,13.42,33a88f9d-58b0-4d30-86db-d64a8c69b6d5,c81e53f0-bd3c-4bb2-ba58-d9764b6c523e,2021-11-25 21:40:37.607 UTC
RU,['premium'],7.090885098363945e+17,afinogenmamontov@gmail.com,Тетерин Дементий Аксёнович,Dec 2019,13.42,b01a2fac-6315-4e29-8f29-eb08fe226031,560aed50-1054-4cd2-84ec-89ef34c0f331,2021-11-25 21:40:37.607 UTC
RU,['premium'],7.0908850983252787e+17,cisaev@mail.ru,г-жа Крылова Ксения Антоновна,Feb 2020,13.42,424e06a6-8856-4995-83e8-1c555efb44ca,215c432b-83af-4da0-b6b6-488053034755,2021-11-25 21:40:37.607 UTC
RU,['standard'],7.0908850985880781e+17,sorokinserge@hotmail.com,Щукин Бронислав Августович,Apr 2018,10.73,123d25bf-5b2d-4d3a-8f5f-1fbc3fc7555b,30f26747-af52-4e73-a571-050ed223e7ae,2021-11-25 21:40:37.607 UTC
RU,['standard'],7.0908850984252211e+17,kondratilebedev@yahoo.com,Тетерина Ксения Тарасовна,Sep 2016,10.73,984e3f5b-fc44-4fc9-bf84-eafaef28506b,0f880aca-2665-4297-9e25-e0d8c8e74e86,2021-11-25 21:40:37.607 UTC
RU,['standard'],7.0908850986464051e+17,milan_2003@yandex.ru,Светлана Натановна Родионова,Jun 2018,10.73,d95e7888-140c-4f25-a4f6-712e915f336c,d51df223-c0bc-434f-a5f8-16d1017abb37,2021-11-25 21:40:37.607 UTC
RU,['standard'],7.0908850982875955e+17,oburov@yahoo.com,Милий Иосифович Комаров,Dec 2020,10.73,c2a69eea-4efb-45fa-91b6-18ba3f2e7cd6,e678b4a7-8f7f-4826-bd07-ca004d13d81d,2021-11-25 21:40:37.607 UTC
RU,['standard'],7.0908850981076992e+17,bogdanabramov@rambler.ru,Кузнецов Никита Тихонович,Aug 2015,10.73,b992dd1b-d1d8-4dfd-a1d5-3db8128f041f,13a82c35-4e82-44db-8174-2a184ac3bb9f,2021-11-25 21:40:37.607 UTC
RU,['standard'],7.0908850980677222e+17,harlampi_1978@yandex.ru,Ульяна Георгиевна Журавлева,Jul 2018,10.73,1b757788-b7ed-4b39-b39c-b55a4f0170a7,104216c8-ded4-447c-8f82-2c8b71abfa3f,2021-11-25 21:40:37.607 UTC
RU,['standard'],7.0908850983446118e+17,mark2012@gmail.com,Лапина Оксана Юрьевна,Jun 2017,10.73,3522dbd3-ce99-4d7c-acbf-be68925becf6,ad477c8c-bd49-490e-8f9a-15e41a676d18,2021-11-25 21:40:37.607 UTC
RU,['standard'],7.090885098029056e+17,qmakarova@rambler.ru,Орехова Елизавета Феликсовна,Jul 2014,10.73,5513d66d-0f8b-47d0-bb63-f649af223f2e,ba038bc7-ec49-46f2-a2cd-141b6387a91c,2021-11-25 21:40:37.607 UTC
RU,['standard'],7.0908850986277274e+17,velimirefimov@rambler.ru,Творимир Авдеевич Шубин,Dec 2013,10.73,c073542c-8779-44cb-ba09-3eacf4313500,9a5ecf9f-0eeb-48e8-b9cc-3d13948d4d98,2021-11-25 21:40:37.607 UTC
SE,['premium'],7.0908850723258368e+17,marieholm@yahoo.de,Erik Petersson,May 2020,19.37,4e4d5f24-9218-4707-91e0-53ebf846f89c,c72403cf-6f2d-4536-ac09-ad2c18111c26,2021-11-25 21:40:37.607 UTC
SE,['premium'],7.0908850722678374e+17,henrikssoneric@telia.com,Anders Isaksson,Aug 2012,19.37,75fbf888-1e3f-443a-8f4e-a9f5ec47dc2e,f89dc57e-f884-4c6e-898f-e5cfa02c69da,2021-11-25 21:40:37.607 UTC
SE,['premium'],7.0908850722471936e+17,ingrid17@googlemail.com,Inger Persson,Sep 2012,19.37,3f368b3f-1606-4523-b0e4-d882f14a5cf4,523f0feb-0ba3-4f08-9c4e-c100d9f568a4,2021-11-25 21:40:37.607 UTC
SE,['premium'],7.09088507197227e+17,annottosson@swipnet.se,Sven Karlsson,Dec 2014,19.37,219d3e3a-4a6e-46a5-b065-4fe5d08866f1,8fee4393-bfb0-4bec-99c9-dd458e053186,2021-11-25 21:40:37.607 UTC
SE,['premium'],7.0908850723458253e+17,henriklindstrom@gmail.com,Nils Andersson,Feb 2020,19.37,0633368d-d62e-49f1-aa47-e9d86df4d476,127c16f8-171c-4386-886f-7afc0559e229,2021-11-25 21:40:37.607 UTC
SE,['premium'],7.0908850718949376e+17,nilshansen@telia.com,Angelica Pettersson,Sep 2013,19.37,2c0d27c8-07b4-4034-9a8f-cb81a696af77,bd4b772b-5709-4138-968e-6c12a5a133bd,2021-11-25 21:40:37.607 UTC
SE,['standard'],7.0908850719909478e+17,perssonkent@swipnet.se,Sven Johansson,Apr 2014,13.28,1b9deadd-4537-41fb-abc9-191bd79e7507,2ca63d01-85ed-49e4-8ad3-34436fb09000,2021-11-25 21:40:37.607 UTC
SE,['standard'],7.09088507230847e+17,christine69@telia.com,Sofia Larsson,Dec 2013,13.28,fde08f96-2dfe-4266-b426-b1a11d33e71b,513a360a-fd6e-4cb5-8e4c-ddfb0033d7c5,2021-11-25 21:40:37.607 UTC
SE,['standard'],7.090885072010281e+17,xeriksson@telia.com,Lars Jonsson,Sep 2012,13.28,0f16a51c-dd04-4c21-9020-1fe2c45a58d3,ac079b42-35d4-46f6-bea6-c8f37e745f9b,2021-11-25 21:40:37.607 UTC
SE,['standard'],7.0908850723651584e+17,oskar05@live.se,Birgitta Petersson,Sep 2017,13.28,d6081c66-60c4-4f82-8516-7d4cf520eb04,f496a48a-b14a-4336-9cae-b7d517d1a3e5,2021-11-25 21:40:37.607 UTC
SE,['standard'],7.0908850724254515e+17,berntssonpatrik@live.se,Elisabet Johansson,Jul 2020,13.28,e935af8e-db9a-47e9-a4ae-48c26c797e35,4879eee3-e29c-40cb-b3be-dabca77eb840,2021-11-25 21:40:37.607 UTC
SE,['standard'],7.090885072288809e+17,per48@googlemail.com,Helena Lind,Nov 2014,13.28,766f3eb3-5ff3-4422-9663-3c5c8e27c97e,94ec8eda-2504-4529-955b-d0b98b8c5656,2021-11-25 21:40:37.607 UTC
SE,['basic'],7.0908850723838362e+17,larslarsson@telia.com,Ingeborg Gustavsson,Nov 2021,10.84,e3ac4c27-648c-4831-b608-ac552b513a7a,9e383555-28a5-4b05-be53-d36160dcce8a,2021-11-25 21:40:37.607 UTC
SE,['basic'],7.09088507240448e+17,christinajohansson@yahoo.de,Eva Karlsson,May 2012,10.84,f0489b5b-ed5d-4cba-a2c2-7b3c68bb8ea6,6bb40d99-703c-4efe-ba22-c054c0ac22ba,2021-11-25 21:40:37.607 UTC
SE,['basic'],7.090885072124969e+17,jeanette19@spray.se,Margareta Hellström,Jan 2012,10.84,6073c018-240b-4573-8e04-8480e0cc7224,3071b5da-6a38-4099-9cb6-263d21bad4b1,2021-11-25 21:40:37.607 UTC
SE,['basic'],7.0908850721436467e+17,danjohansson@yahoo.de,Karin Nilsson,Feb 2012,10.84,33179c50-9848-48ac-84de-00b77b7b9536,2e97a89b-613b-474d-9f35-b27f557c72c7,2021-11-25 21:40:37.607 UTC
SG,['basic'],7.0908850987273421e+17,jwan@gmail.com,宫鑫,Dec 2016,9.04,1f3dcbcb-1788-4761-96e2-e246c303df27,6c91a3f0-4c76-49f9-88b6-1d80875e27ac,2021-11-25 21:40:37.607 UTC
SG,['basic'],7.0908851062279373e+17,karenmeyer@yahoo.com,Christopher Mata,Mar 2014,9.04,e9554931-a3da-456a-a4d6-3e8d5f9a4dd4,c7528227-7fe2-4d2d-8e24-2eb233760ca4,2021-11-25 21:40:37.607 UTC
SG,['basic'],7.0908851059536691e+17,alyssa73@yahoo.com,Patrick Ritter,Mar 2012,9.04,995c6a3c-107e-4e51-8fda-50a9ea5ef195,1afac09e-db67-46ba-a016-f1fd5bda64d0,2021-11-25 21:40:37.607 UTC
SG,['standard'],7.0908851064291328e+17,erin82@gmail.com,Thomas Shaw,Jul 2021,12.06,e41a67d0-8fd7-419a-a897-a89f1e62d6ef,ac3a9051-e122-4d86-b1fc-9bd1f503bdcf,2021-11-25 21:40:37.607 UTC
SG,['standard'],7.09088510599594e+17,michaelgamble@hotmail.com,Tammy Palmer,Jul 2012,12.06,63c89292-6e91-409e-bed1-fe842c58d47d,3a8a6b6b-1cd4-4aea-a44a-ad51ce9062bc,2021-11-25 21:40:37.607 UTC
SG,['standard'],7.090885106408489e+17,pengjun@gmail.com,柴佳玲,Jul 2012,12.06,758a1e41-8128-4413-b7e7-0fc7cc8d7609,2c241a09-3c0f-47b1-ba4a-a53bcb9a42ef,2021-11-25 21:40:37.607 UTC
SG,['standard'],7.0908851061014528e+17,adriandavis@yahoo.com,Daniel Barnett,Jun 2021,12.06,1ad2a461-4ce9-4d11-97ff-3cdc81809734,8d466f40-693c-42d5-97d9-a86177224133,2021-11-25 21:40:37.607 UTC
SG,['standard'],7.0908851059035341e+17,sunfang@gmail.com,段慧君,Mar 2020,12.06,991067d0-2d46-4622-abc1-45aea7c29f19,c5e9dc14-eea7-4300-847b-09d196e71243,2021-11-25 21:40:37.607 UTC
SG,['premium'],7.0908851062475981e+17,yechao@hotmail.com,李凯,Sep 2017,15.08,afaa0a47-97f7-4b9c-815d-be6eb460681d,afd3153b-7798-484f-b053-0979eb917a98,2021-11-25 21:40:37.607 UTC
SG,['premium'],7.0908850987660083e+17,guiyingluo@yahoo.com,张雪,Dec 2019,15.08,4bb8b6d8-8263-46d8-99e5-fcec4a842a12,d776b769-5c9e-464b-8e39-e8bf9e00841b,2021-11-25 21:40:37.607 UTC
SG,['premium'],7.0908851063082189e+17,davidmcclain@hotmail.com,Michelle Peters,May 2016,15.08,e8a753c4-9140-4692-b65d-96fe8a11eed3,fa5faac6-39d1-4b09-a072-dc1d684b96d7,2021-11-25 21:40:37.607 UTC
SG,['premium'],7.0908850988243354e+17,jillfloyd@hotmail.com,Edward Harrison,Jan 2012,15.08,97f2cad2-32e8-46b1-adb7-d537cfe0778f,714c941d-320d-43d4-b581-883f7049620a,2021-11-25 21:40:37.607 UTC
